sc	rl	cl	kl	rh	ch	kh
2854	22.65	321.47	22.65	7	6	2
2855	42.25	90.93	156.47	11	4	4
2856	60.84	189.84	60.84	13	5	2
2857	58.03	257.79	125.87	11	8	4
2858	40.8	225.76	309.72	11	7	8
2859	28.33	193.53	31.45	9	6	3
2860	61.71	191.69	144.05	11	6	4
2861	37.48	194.34	152.48	13	6	4
2862	21.07	344.81	120.73	8	8	4
2863	55.82	217.72	55.82	13	6	2
2864	46.02	307.28	59.44	9	8	3
2865	70.58	160.4	98.7	16	4	3
2866	60.02	254.12	79.24	16	6	3
2867	65.9	171.46	65.9	19	4	2
2868	16.65	213.19	123.55	7	5	3
2869	69.78	259.88	121.18	14	7	3
2870	49.4	195.32	221.38	12	6	5
2871	55.77	293.55	459.41	13	7	10
2872	67.65	252.77	173.97	16	7	5
2873	21.62	224.92	457.44	12	6	13
2874	79.49	269.21	230.17	16	6	6
2875	56.09	221.63	118.89	12	5	3
2876	49.19	49.19	143.63	11	2	4
2877	14.8	135.66	271.18	7	4	7
2878	25.49	136.89	274.01	7	5	9
2879	44.73	156.35	85.31	14	5	4
2880	28.99	145.69	28.99	10	4	2
2881	24.79	344.95	110.21	10	8	3
2882	44.05	261.27	189.47	11	8	5
2883	43.25	358.89	78.61	11	8	3
2884	61.62	186.86	74.62	12	5	3
2885	36.27	281.67	53.19	14	9	3
2886	39.03	148.55	160.37	10	5	6
2887	22.61	349.49	22.61	9	9	2
2888	32.33	47.71	195.19	9	3	5
2889	56.64	186.2	134.88	12	5	4
2890	66.01	208.87	264.67	14	5	7
2891	37.42	174.62	48.6	12	5	3
2892	30.11	200.37	145.87	8	5	4
2893	43.06	316.52	103.26	8	7	4
2894	30.4	145.2	326.22	11	5	9
2895	52.3	255.88	76.54	12	7	3
2896	52.66	185.66	109.04	13	7	3
2897	17.75	141.55	111.01	9	4	3
2898	62.93	260.27	210.63	15	8	4
2899	63.69	134.97	156.15	15	5	4
2900	78.61	171.49	524.05	19	5	11
2901	51.9	181.68	120.1	14	7	4
2902	25.51	106.09	347.31	8	4	6
2903	15.21	147.85	714.77	10	5	18
2904	15.69	222.89	404.09	8	6	11
2905	43.53	228.35	43.53	7	7	2
2906	37.98	269.48	122.14	10	7	4
2907	10.49	306.01	117.61	8	9	3
2908	59.91	228.23	355.15	16	7	7
2909	64.99	235.17	69.11	13	6	3
2910	27.85	239.85	66.25	13	6	3
2911	36.52	210.62	97.94	9	6	3
2912	20.61	116.05	732.17	9	5	19
2913	18.53	137.33	410.33	9	5	11
2914	29.07	153.41	269.91	8	6	7
2915	66.34	284.18	89.22	18	7	4
2916	53.91	161.29	290.09	11	5	7
2917	37.57	188.93	100.87	8	6	3
2918	31.7	314.26	39.3	12	7	3
2919	63.02	128.28	283.7	18	4	7
2920	63.66	267.92	179.14	14	6	6
2921	68.99	291.51	131.25	15	7	4
2922	41.19	261.63	540.17	10	7	13
2923	25.66	252.1	48.64	9	8	3
2924	27.57	311.75	109.47	11	7	4
2925	43.79	180.87	347.73	8	5	8
2926	72.83	398.39	211.43	15	7	4
2927	62.56	87.3	91.26	15	3	3
2928	59.91	205.31	59.91	15	6	2
2929	68.29	192.03	227.69	15	5	6
2930	21.21	134.93	316.27	9	7	9
2931	23.53	148.13	94.55	11	4	3
2932	3.81	224.61	235.15	4	6	6
2933	58.04	374.72	446.92	12	8	13
2934	75.42	259.58	158.54	15	7	4
2935	56.83	143.41	134.57	11	4	4
2936	40.67	117.43	138.89	9	4	4
2937	31.82	44.82	31.82	8	3	2
2938	30.74	177.6	148.52	8	5	5
2939	57.78	373.34	74.02	13	8	3
2940	47.68	201.16	156.5	11	5	5
2941	10.49	245.07	473.55	8	5	12
2942	45.42	194.98	68.92	15	5	3
2943	41.64	293.36	159.9	8	8	4
2944	38.71	300.53	69.49	12	8	3
2945	59.75	261.37	194.11	14	7	8
2946	31.88	285.02	202.38	9	7	7
2947	65.34	152.98	172.56	14	5	4
2948	11.49	245.27	93.73	9	6	3
2949	76.04	223.36	216.2	15	6	7
2950	58.13	178.05	63.81	15	4	3
2951	49.35	169.63	49.35	14	4	2
2952	51.32	188.14	368.38	14	6	8
2953	50.55	206.45	102.97	11	5	4
2954	37.32	151.66	590.8	10	5	12
2955	51.45	252.31	301.23	13	6	8
2956	63.15	310.49	287.95	13	8	8
2957	33.45	123.45	200.49	13	4	8
2958	39.58	128.18	43.84	12	5	3
2959	38.6	179.48	317.54	9	6	10
2960	57.15	65.49	215.59	11	3	4
2961	44.59	206.59	262.67	15	6	10
2962	68.55	170.71	111.73	14	4	3
2963	21.59	250.99	70.73	8	6	3
2964	54.98	359.9	60.66	12	9	3
2965	75.53	219.49	286.25	16	7	9
2966	16.08	216.68	72.76	9	7	4
2967	35.87	151.95	49.27	9	5	3
2968	29.93	264.35	126.05	9	7	4
2969	5.72	225.62	148.82	5	7	4
2970	64.07	80.47	77.07	10	5	3
2971	51.28	222.08	541.8	12	5	13
2972	24.56	63.22	44.88	9	3	4
2973	71.68	289.06	246.26	18	7	7
2974	38.86	286.78	90.7	10	7	4
2975	60.57	274.63	259.05	15	8	6
2976	9.42	273.96	103.46	8	7	4
2977	18.41	190.49	94.73	9	6	4
2978	40.94	275.62	40.94	12	7	2
2979	44.37	193.05	122.17	12	5	4
2980	61.8	270.32	107.14	10	8	3
2981	39.23	344.35	39.23	13	9	2
2982	61.77	274.71	592.45	13	7	14
2983	58.97	64.85	133.07	14	3	5
2984	48.52	48.52	48.52	13	2	2
2985	54.74	327.6	126.12	12	7	4
2986	29.61	245.63	114.43	8	6	4
2987	61.61	151.21	140.75	12	4	4
2988	64.9	233.12	64.9	15	8	2
2989	39.1	422.78	58.18	12	10	3
2990	51.13	178.55	51.13	13	5	2
2991	59.2	302.12	75.2	13	7	4
2992	60.21	177.93	65.93	13	5	3
2993	45.84	309.18	79.28	13	6	3
2994	26.39	303.75	132.81	6	8	4
2995	51.44	159.76	872.0	11	5	20
2996	49.59	395.05	119.15	14	8	4
2997	77.56	380.38	180.6	16	9	5
2998	55.03	214.81	232.75	12	6	6
2999	53.38	134.24	53.38	13	5	2
3000	19.33	127.23	225.39	11	4	6
3001	40.67	277.43	163.01	12	8	4
3002	59.59	174.87	122.93	16	7	3
3003	16.71	146.73	115.19	6	5	3
3004	30.61	246.67	114.85	11	6	5
3005	55.15	246.59	68.15	11	6	3
3006	49.33	150.29	107.85	13	5	3
3007	37.89	125.63	437.31	9	4	11
3008	42.2	194.32	42.2	12	6	2
3009	2.29	136.21	176.49	4	5	4
3010	72.91	278.81	76.33	14	6	3
3011	38.68	226.06	251.06	10	6	8
3012	57.73	171.67	188.19	16	5	6
3013	39.67	156.69	39.67	9	5	2
3014	59.08	179.98	126.8	11	6	4
3015	62.25	224.47	62.25	12	6	2
3016	37.09	256.93	150.09	13	6	4
3017	28.57	141.99	28.57	10	6	2
3018	42.36	153.26	42.36	11	5	2
3019	59.01	209.59	70.01	9	5	3
3020	67.54	263.32	67.54	15	8	2
3021	14.68	222.76	82.12	6	6	4
3022	2.25	258.03	396.31	3	6	11
3023	29.86	301.62	29.86	10	8	2
3024	72.38	240.92	205.76	14	7	6
3025	58.0	182.06	70.98	13	5	3
3026	21.16	368.14	21.16	11	8	2
3027	49.36	177.14	135.5	11	6	4
3028	35.36	167.56	145.16	15	6	4
3029	25.38	259.76	81.24	14	7	3
3030	56.35	253.61	159.55	12	6	4
3031	66.9	214.54	131.54	17	5	4
3032	57.92	331.56	127.96	12	7	4
3033	30.49	123.15	203.83	9	5	6
3034	35.59	189.15	135.79	12	4	4
3035	70.29	292.03	474.67	19	7	11
3036	46.35	109.35	246.31	14	4	7
3037	46.16	189.16	78.04	13	5	3
3038	59.44	111.08	480.02	14	4	9
3039	54.89	287.45	54.89	12	8	2
3040	51.38	125.62	111.2	12	4	4
3041	23.18	242.7	23.18	12	7	2
3042	12.64	241.98	471.84	8	8	12
3043	41.82	298.86	150.5	12	7	4
3044	54.72	194.0	185.86	11	5	5
3045	48.21	162.63	48.21	12	7	3
3046	70.78	74.04	86.22	14	3	3
3047	52.02	234.14	163.38	13	6	4
3048	78.34	245.6	452.1	13	5	13
3049	16.95	224.95	16.95	8	6	2
3050	55.22	182.04	107.2	9	7	3
3051	32.81	268.43	141.53	10	8	7
3052	39.11	97.67	196.77	11	3	6
3053	32.63	254.41	154.31	12	7	4
3054	32.42	118.62	326.24	11	5	7
3055	19.28	179.94	106.2	7	6	4
3056	26.42	217.12	499.32	8	5	10
3057	31.5	369.74	204.88	11	8	5
3058	36.37	183.77	49.37	9	6	3
3059	28.75	189.77	197.85	7	5	6
3060	82.11	191.49	123.59	16	6	3
3061	68.52	179.62	75.3	12	6	3
3062	38.46	72.12	175.22	10	3	6
3063	41.67	283.81	41.67	8	7	2
3064	23.64	218.24	131.98	8	7	5
3065	1.7	212.9	263.78	3	6	7
3066	58.17	76.87	153.63	15	3	4
3067	81.58	120.3	483.56	17	5	13
3068	21.87	278.51	21.87	7	8	2
3069	43.56	270.94	116.96	12	6	5
3070	67.52	237.22	207.32	18	7	4
3071	58.33	264.51	156.19	10	6	5
3072	20.02	148.36	79.96	6	4	3
3073	23.55	155.55	152.61	10	5	4
3074	49.31	87.27	57.19	11	4	3
3075	33.69	262.73	33.69	9	8	2
3076	43.03	215.71	288.45	12	7	9
3077	67.28	212.28	70.4	12	5	3
3078	66.69	298.33	66.69	14	8	2
3079	32.35	226.51	142.03	15	6	4
3080	25.46	99.46	117.52	8	6	3
3081	53.74	261.14	225.6	12	6	6
3082	39.14	352.64	412.54	9	10	10
3083	16.26	135.98	243.08	13	3	6
3084	64.46	212.02	123.7	15	6	4
3085	54.1	169.1	67.58	13	5	3
3086	50.95	178.25	236.09	10	5	7
3087	49.19	209.61	78.87	10	6	3
3088	75.43	227.81	463.09	17	5	10
3089	39.19	234.41	152.53	10	7	5
3090	22.95	89.57	112.33	8	3	3
3091	47.59	220.73	107.35	11	6	4
3092	44.65	294.51	44.65	13	8	2
3093	49.85	93.43	58.31	12	3	3
3094	52.37	241.67	65.37	13	7	3
3095	55.92	319.94	89.28	16	6	3
3096	31.26	254.92	31.26	7	8	2
3097	39.17	368.09	208.19	12	8	4
3098	15.02	120.6	114.9	8	4	3
3099	60.16	216.34	80.22	14	7	3
3100	50.98	177.78	198.96	8	6	7
3101	21.91	260.51	148.31	9	6	4
3102	27.01	123.95	247.81	10	4	7
3103	50.21	285.03	66.05	12	7	3
3104	53.98	211.16	72.26	14	5	3
3105	52.15	233.87	172.25	13	6	4
3106	40.65	104.85	99.15	11	3	3
3107	53.98	211.16	53.98	14	5	2
3108	53.2	176.42	159.52	13	7	4
3109	49.22	108.78	310.42	12	3	8
3110	60.11	273.87	348.83	17	6	9
3111	18.35	51.99	149.71	10	3	5
3112	60.75	299.33	60.75	16	8	2
3113	50.36	105.42	182.12	7	4	4
3114	58.49	288.07	58.49	12	7	2
3115	38.83	165.35	67.31	10	6	3
3116	17.82	283.26	355.06	12	8	9
3117	34.14	156.76	125.9	14	4	6
3118	32.77	221.33	62.73	10	6	3
3119	74.09	227.93	74.09	12	7	2
3120	49.12	85.44	190.04	9	5	5
3121	56.27	202.43	190.55	10	6	5
3122	55.92	169.28	83.1	12	5	3
3123	57.44	301.02	57.44	12	7	2
3124	16.25	254.91	95.43	6	7	3
3125	66.84	151.16	215.68	15	5	5
3126	75.08	185.32	275.96	16	6	8
3127	14.59	229.53	47.35	8	7	3
3128	77.5	140.48	93.08	17	4	3
3129	11.07	162.97	591.43	6	4	12
3130	70.92	389.06	70.92	13	8	2
3131	25.43	334.31	113.33	10	8	3
3132	32.95	188.89	32.95	11	5	2
3133	54.95	197.19	71.95	10	5	3
3134	62.56	165.34	118.18	18	5	3
3135	41.15	229.71	103.89	11	6	4
3136	41.77	195.65	568.03	6	7	16
3137	44.02	221.1	44.02	12	7	2
3138	35.04	93.06	458.68	6	4	11
3139	58.11	300.91	143.19	11	8	4
3140	29.45	445.29	196.35	7	9	5
3141	72.13	368.91	255.85	13	7	6
3142	50.94	193.58	74.44	16	6	3
3143	32.28	277.06	128.58	12	8	5
3144	9.87	424.03	67.75	5	10	3
3145	54.43	185.61	154.75	15	6	4
3146	56.96	106.9	56.96	11	4	2
3147	62.01	145.83	320.21	20	4	8
3148	30.93	257.83	123.31	9	6	4
3149	45.66	202.36	70.7	8	7	3
3150	37.57	241.33	169.93	11	7	4
3151	51.12	240.0	64.96	11	7	3
3152	50.42	301.04	59.6	12	7	3
3153	74.45	188.65	99.43	15	5	3
3154	58.86	232.6	349.12	14	5	11
3155	46.81	330.79	298.79	11	9	10
3156	7.67	372.41	345.91	8	8	9
3157	9.1	116.4	9.1	8	4	2
3158	37.53	204.37	64.35	9	5	4
3159	62.41	396.89	62.41	16	8	2
3160	38.2	169.66	239.2	10	4	7
3161	37.58	378.58	62.96	12	8	3
3162	46.02	169.5	46.02	14	6	2
3163	69.28	122.14	306.2	16	5	10
3164	48.38	243.48	302.74	8	6	8
3165	29.9	144.18	350.38	6	5	8
3166	73.11	175.89	193.13	20	5	4
3167	51.68	110.62	62.28	10	4	3
3168	36.36	158.8	105.14	9	6	4
3169	71.49	376.87	220.11	21	8	5
3170	14.26	138.5	133.28	6	5	4
3171	45.11	331.81	543.67	13	7	13
3172	80.1	322.78	107.48	17	6	4
3173	71.92	135.38	95.42	14	4	3
3174	35.31	152.69	149.03	7	4	4
3175	61.86	192.36	111.5	15	6	3
3176	31.2	172.1	31.2	12	6	2
3177	46.59	294.43	286.35	10	7	8
3178	56.37	170.61	301.51	11	5	9
3179	69.33	308.71	192.69	14	8	4
3180	56.74	163.92	367.3	11	5	8
3181	30.22	342.34	388.08	10	8	12
3182	37.01	185.97	179.79	10	7	6
3183	63.05	86.87	110.19	14	3	3
3184	32.0	155.98	201.78	6	5	7
3185	45.64	281.14	152.82	12	8	5
3186	26.53	164.43	39.83	10	5	3
3187	28.84	199.88	296.08	8	7	10
3188	34.3	225.42	34.3	9	7	2
3189	62.97	276.91	143.53	17	5	5
3190	42.79	198.89	542.87	12	6	12
3191	52.84	141.88	159.28	14	5	6
3192	5.33	274.39	191.03	6	6	6
3193	75.54	75.54	75.54	21	2	2
3194	18.41	94.33	52.57	10	4	3
3195	35.77	250.51	84.19	13	8	3
3196	34.47	241.93	34.47	7	6	2
3197	54.81	160.49	97.81	11	4	3
3198	39.59	148.29	405.19	9	5	10
3199	42.1	186.0	982.04	15	6	20
3200	26.18	432.72	147.76	11	9	4
3201	68.58	255.64	629.86	13	7	16
3202	27.89	27.89	27.89	13	2	2
3203	41.69	77.91	176.25	9	4	4
3204	53.37	249.85	123.63	13	7	4
3205	43.71	172.09	46.83	11	5	3
3206	44.08	161.22	53.58	13	4	3
3207	16.83	225.55	79.13	5	7	3
3208	45.25	178.91	92.03	11	6	3
3209	54.46	272.06	54.46	13	7	2
3210	32.94	276.54	119.02	8	8	3
3211	43.39	221.71	50.75	12	6	3
3212	55.11	208.39	218.27	13	6	7
3213	33.18	372.12	33.18	14	8	2
3214	41.54	217.92	138.92	11	6	4
3215	74.79	143.15	78.19	19	5	3
3216	46.32	128.74	56.38	11	4	3
3217	57.22	265.98	93.02	12	5	5
3218	57.87	78.15	70.17	11	3	3
3219	15.11	140.77	79.33	9	4	3
3220	39.47	170.43	93.33	12	6	3
3221	40.77	138.59	338.35	12	4	9
3222	60.95	156.15	60.95	14	5	2
3223	64.97	262.29	134.15	14	6	4
3224	23.48	244.74	238.26	8	7	7
3225	24.16	145.04	24.16	8	6	2
3226	13.76	199.3	13.76	8	7	2
3227	4.42	220.12	81.34	6	6	3
3228	41.93	191.33	239.55	10	6	7
3229	65.78	228.04	106.22	13	6	3
3230	54.6	228.68	137.76	12	6	4
3231	16.24	213.1	119.54	7	6	4
3232	43.96	260.66	225.8	6	7	5
3233	46.6	245.7	80.04	12	6	3
3234	56.97	238.43	56.97	15	6	2
3235	42.06	211.66	109.68	11	5	4
3236	14.07	451.57	330.01	9	9	9
3237	33.13	117.13	347.53	10	5	10
3238	59.01	183.97	263.55	13	6	9
3239	24.04	268.82	24.84	10	6	3
3240	37.48	125.96	98.18	13	5	4
3241	60.39	220.57	85.75	13	5	4
3242	51.81	201.23	54.93	14	6	3
3243	23.26	34.96	99.38	7	3	3
3244	45.21	198.29	935.57	9	5	24
3245	46.16	128.42	105.72	16	4	3
3246	30.3	388.58	44.98	11	8	3
3247	72.26	341.76	90.98	15	8	3
3248	56.36	123.56	108.84	12	4	4
3249	48.0	425.76	123.44	11	10	3
3250	51.55	198.63	187.91	12	5	6
3251	6.47	305.81	364.61	7	8	10
3252	73.98	118.22	125.82	16	6	4
3253	17.75	179.41	52.77	9	5	3
3254	31.59	59.31	56.05	9	4	3
3255	18.01	112.81	440.05	8	4	12
3256	54.42	93.66	61.32	9	3	3
3257	55.29	246.03	128.23	10	7	3
3258	38.26	192.96	191.56	13	7	6
3259	65.86	243.74	85.1	10	7	3
3260	33.03	215.59	33.03	9	5	2
3261	44.31	227.03	294.51	14	6	10
3262	38.96	119.92	61.18	10	5	4
3263	3.5	283.74	83.92	5	7	3
3264	53.2	220.36	282.48	17	7	7
3265	63.4	224.82	292.6	15	7	7
3266	53.78	424.04	53.78	10	9	2
3267	48.95	189.01	565.67	10	6	13
3268	56.08	201.0	514.92	15	5	14
3269	26.35	132.47	134.61	9	5	5
3270	50.94	209.28	286.72	10	5	7
3271	23.64	145.26	94.86	8	6	3
3272	38.17	162.85	208.07	9	6	8
3273	41.99	164.47	297.49	12	5	7
3274	61.09	336.33	97.03	11	7	3
3275	45.65	311.15	437.51	10	7	11
3276	46.58	80.98	46.58	14	4	2
3277	13.96	228.66	13.96	10	7	2
3278	9.52	137.56	125.56	8	4	4
3279	11.42	172.22	185.18	7	5	4
3280	65.33	223.91	593.93	16	7	14
3281	37.64	193.74	67.42	10	6	3
3282	65.84	243.42	476.12	20	7	12
3283	29.18	220.08	47.4	12	6	3
3284	13.74	234.52	279.44	7	7	10
3285	16.49	289.69	57.83	5	9	3
3286	53.99	119.65	143.55	9	4	5
3287	47.64	174.52	103.06	15	6	3
3288	55.72	227.14	68.64	15	6	3
3289	45.2	146.48	111.76	12	5	4
3290	25.96	112.24	342.16	9	4	8
3291	16.55	207.89	161.47	6	4	4
3292	22.63	237.63	159.57	14	6	6
3293	55.89	176.03	153.27	11	4	4
3294	35.92	171.28	196.26	7	5	4
3295	68.54	195.9	112.12	16	4	3
3296	19.39	196.35	99.49	11	4	3
3297	60.95	76.39	60.95	10	3	2
3298	62.17	216.01	62.17	11	7	2
3299	21.05	354.55	137.23	7	8	5
3300	56.35	167.43	87.61	12	4	3
3301	46.07	282.23	101.85	12	8	3
3302	59.66	225.06	59.66	12	8	2
3303	48.37	157.45	57.99	11	6	3
3304	47.87	188.47	185.07	15	5	6
3305	37.54	191.6	953.7	9	8	23
3306	5.92	282.08	192.18	5	7	7
3307	30.77	195.03	39.95	8	6	3
3308	44.73	255.31	92.59	13	6	3
3309	49.31	188.87	96.61	8	6	3
3310	24.98	208.34	363.62	4	5	9
3311	68.41	155.33	68.41	13	4	2
3312	41.83	113.67	397.93	12	4	9
3313	11.87	139.97	706.07	8	4	16
3314	2.58	245.7	159.68	4	7	4
3315	44.25	227.69	68.53	10	6	3
3316	45.12	227.16	249.34	11	6	8
3317	58.19	104.75	85.37	15	5	3
3318	7.6	287.06	137.3	5	9	4
3319	47.6	306.2	161.64	11	9	4
3320	23.7	245.0	197.54	12	6	5
3321	58.23	165.55	75.35	10	5	3
3322	56.86	224.48	67.86	9	7	3
3323	38.6	184.2	44.28	11	5	3
3324	22.82	209.7	176.76	11	6	5
3325	40.11	266.71	114.85	11	6	3
3326	37.36	196.82	103.52	9	5	4
3327	40.28	173.6	40.66	13	4	3
3328	57.11	210.47	86.71	13	6	3
3329	42.46	99.58	65.68	10	4	3
3330	50.18	178.26	112.5	13	5	3
3331	61.37	61.37	170.05	14	2	5
3332	42.54	190.62	67.44	11	5	3
3333	50.26	148.92	110.46	11	4	3
3334	17.78	210.58	179.88	6	7	5
3335	49.68	120.16	117.38	13	4	3
3336	54.4	175.64	100.92	14	5	4
3337	45.72	235.88	555.64	7	6	15
3338	39.82	283.24	411.02	11	6	12
3339	67.4	88.72	202.5	11	3	4
3340	64.1	215.46	87.72	14	6	3
3341	45.71	257.77	64.95	14	6	3
3342	67.47	206.79	67.47	15	6	2
3343	74.81	145.31	101.33	17	5	3
3344	55.86	362.7	319.14	11	8	8
3345	80.01	231.79	247.13	16	7	5
3346	58.16	58.16	58.16	7	2	2
3347	22.26	146.76	200.66	10	5	7
3348	62.72	161.64	210.28	17	5	6
3349	14.21	254.97	91.29	10	7	3
3350	21.61	273.27	21.61	9	7	2
3351	22.88	143.58	117.58	10	4	3
3352	50.53	289.71	225.73	14	6	5
3353	69.25	177.55	88.33	13	5	3
3354	33.14	242.52	33.14	10	8	2
3355	59.59	350.43	59.59	13	8	2
3356	36.33	115.07	156.21	10	5	5
3357	41.5	211.8	598.12	17	6	14
3358	34.28	207.12	131.52	10	5	4
3359	29.95	210.51	38.41	8	7	3
3360	26.85	107.31	107.31	9	3	3
3361	46.14	230.9	318.78	11	7	9
3362	51.63	181.91	143.85	13	7	4
3363	64.58	68.86	64.58	15	3	2
3364	64.14	217.0	1052.64	15	5	22
3365	32.61	226.17	109.33	9	6	4
3366	42.58	279.9	96.56	14	6	5
3367	68.25	235.15	68.25	13	6	2
3368	31.19	389.11	34.79	9	7	3
3369	74.8	128.94	297.36	15	5	8
3370	48.31	246.53	156.41	10	8	4
3371	28.14	226.14	191.88	10	7	5
3372	63.6	139.68	528.6	17	5	13
3373	33.92	272.14	52.9	10	7	3
3374	54.57	263.97	54.57	13	7	2
3375	45.21	348.37	210.93	10	8	9
3376	41.1	226.58	113.24	11	6	4
3377	7.82	211.64	120.72	6	8	4
3378	44.82	102.62	107.24	17	3	4
3379	59.82	252.04	59.82	9	9	2
3380	54.05	159.85	108.25	13	6	4
3381	2.01	177.41	136.39	3	6	3
3382	14.35	231.79	193.45	8	7	5
3383	51.68	192.48	239.16	14	6	6
3384	23.29	385.33	137.95	9	9	4
3385	31.74	217.56	31.74	13	6	2
3386	14.18	288.28	142.8	12	6	4
3387	64.19	209.17	64.19	14	5	2
3388	52.75	227.59	52.75	12	5	2
3389	22.26	243.02	750.64	10	6	18
3390	50.96	118.58	149.68	14	3	6
3391	39.43	257.01	45.71	11	7	3
3392	45.38	243.52	45.38	13	6	2
3393	51.3	140.94	194.64	11	4	6
3394	54.39	263.39	158.45	10	7	4
3395	20.4	331.1	20.4	12	8	2
3396	61.82	135.78	268.22	11	5	6
3397	34.7	139.82	89.26	9	4	3
3398	18.06	178.96	267.6	7	5	8
3399	20.56	214.38	61.46	12	7	4
3400	31.43	244.97	31.43	7	7	2
3401	51.76	307.08	67.2	12	7	3
3402	26.48	227.32	119.74	9	6	4
3403	62.39	148.35	62.39	14	5	2
3404	63.57	277.15	77.27	11	6	3
3405	11.52	126.68	92.54	8	4	4
3406	48.86	192.86	164.5	10	6	6
3407	27.19	82.95	89.11	8	5	4
3408	61.35	223.65	277.45	14	5	6
3409	33.45	188.37	219.01	9	6	8
3410	44.71	146.59	128.47	10	4	4
3411	13.13	266.15	201.67	11	6	7
3412	57.8	300.28	266.08	18	6	6
3413	34.25	245.67	64.35	11	6	3
3414	27.13	250.91	86.49	11	7	3
3415	40.88	213.36	147.34	12	5	5
3416	47.02	352.72	364.68	12	9	8
3417	56.33	66.49	174.07	11	4	7
3418	40.17	121.19	79.95	12	4	4
3419	40.07	145.01	125.19	9	4	5
3420	19.31	93.13	360.23	9	4	10
3421	42.17	197.35	42.17	9	6	2
3422	69.45	158.25	75.83	16	4	3
3423	35.51	270.29	35.51	8	6	2
3424	32.62	94.3	130.1	8	5	4
3425	40.88	151.04	224.98	10	4	6
3426	45.46	226.56	112.52	11	6	3
3427	62.03	227.53	175.07	14	6	4
3428	15.91	291.05	92.47	8	7	4
3429	38.34	126.36	90.74	11	5	4
3430	49.65	379.67	62.67	9	9	3
3431	20.57	349.71	368.19	11	8	9
3432	54.47	260.83	57.59	13	7	3
3433	42.17	42.17	42.17	13	2	2
3434	59.62	177.04	59.62	12	5	2
3435	4.71	197.95	845.01	6	5	20
3436	66.92	192.98	151.22	17	5	5
3437	39.64	350.3	110.96	6	7	3
3438	53.0	208.7	163.84	13	5	4
3439	58.72	159.94	114.24	13	5	4
3440	62.16	297.02	322.72	21	8	11
3441	49.31	214.05	59.93	13	6	3
3442	48.58	184.68	48.58	14	6	2
3443	18.64	178.54	344.18	10	4	8
3444	60.38	243.04	72.68	15	7	3
3445	42.21	223.11	42.21	14	6	2
3446	48.39	192.83	48.39	14	6	2
3447	50.66	235.56	61.06	8	5	3
3448	49.38	100.44	68.46	12	5	3
3449	40.98	262.7	171.42	9	7	5
3450	17.46	230.82	52.28	11	5	3
3451	56.29	252.45	134.81	10	7	4
3452	64.01	81.81	64.01	14	3	2
3453	66.77	143.11	112.33	14	4	4
3454	14.45	267.77	40.65	11	8	3
3455	31.87	50.67	149.35	11	3	4
3456	56.09	215.47	75.35	8	5	3
3457	36.25	310.55	157.67	9	7	4
3458	44.92	239.14	44.92	8	7	2
3459	19.5	183.94	311.5	8	8	9
3460	23.07	227.19	118.55	7	6	3
3461	52.79	140.41	52.79	12	5	2
3462	45.1	229.0	50.22	11	7	3
3463	65.83	225.51	185.19	11	6	4
3464	12.47	164.73	92.65	11	5	3
3465	34.58	281.08	153.62	13	7	5
3466	45.0	205.96	166.02	9	7	6
3467	44.21	269.25	134.57	12	7	4
3468	37.98	177.9	270.22	9	6	8
3469	39.01	39.01	175.15	9	2	5
3470	22.84	271.02	308.68	7	7	9
3471	37.01	45.55	370.21	5	3	11
3472	39.14	203.2	39.14	12	8	2
3473	74.3	202.58	419.9	16	5	10
3474	1.21	117.61	78.97	2	4	3
3475	11.57	219.21	489.57	10	6	11
3476	13.29	162.67	335.69	7	5	9
3477	22.48	264.26	42.96	10	7	3
3478	58.15	322.41	118.89	14	8	4
3479	54.66	160.92	54.66	11	7	2
3480	44.58	113.32	189.58	12	4	4
3481	18.9	128.7	96.68	8	5	4
3482	27.55	320.77	876.27	10	7	21
3483	57.45	185.49	135.07	12	7	4
3484	42.22	246.12	157.94	10	6	4
3485	26.51	215.55	159.29	10	5	6
3486	47.51	361.79	283.35	11	8	8
3487	41.73	142.83	449.69	10	4	10
3488	63.05	210.19	101.47	14	5	3
3489	48.24	280.16	58.84	10	7	3
3490	36.84	98.68	47.56	10	3	3
3491	46.01	260.93	205.87	9	8	8
3492	0.77	183.53	121.89	3	6	3
3493	61.12	75.04	161.92	13	3	4
3494	40.52	191.42	72.6	10	6	4
3495	34.66	288.54	76.14	9	6	3
3496	19.34	145.78	90.12	8	5	3
3497	43.92	129.46	106.98	14	6	4
3498	18.11	309.57	543.35	8	7	10
3499	48.65	234.19	89.31	14	7	3
3500	65.26	195.22	124.5	16	5	4
3501	34.35	201.95	114.93	13	7	4
3502	64.8	236.28	89.96	13	7	3
3503	31.09	151.01	200.33	10	4	6
3504	51.28	229.36	575.98	13	7	15
3505	58.42	179.0	263.18	13	5	8
3506	25.94	157.16	82.2	8	4	3
3507	39.78	288.66	39.78	7	9	2
3508	36.7	168.18	72.68	7	4	3
3509	63.21	188.43	80.79	12	6	3
3510	33.75	264.45	182.87	9	6	6
3511	41.13	191.41	41.13	14	6	2
3512	30.48	161.0	112.38	7	4	4
3513	12.73	98.19	126.73	4	4	4
3514	52.9	371.7	58.58	13	8	3
3515	43.94	349.0	220.52	10	8	6
3516	58.8	74.0	325.7	14	3	7
3517	28.55	226.15	154.03	11	6	5
3518	20.56	246.96	239.98	6	8	7
