cycle	rlat	clat	klat	rhop	chop	khop	hopcat	latcat
8337	27.12	68.04	27.12	4	4	2	1	2
8338	10.35	18.65	10.35	2	3	2	2	1
8339	22.97	41.61	22.97	3	4	2	2	2
8340	18.06	18.06	18.06	4	2	2	3	2
8341	3.56	42.9	3.56	2	3	2	2	1
8342	26.14	26.14	26.14	5	2	2	1	2
8343	30.73	30.73	30.73	5	2	2	1	2
8344	23.23	23.23	23.23	5	2	2	2	2
8345	13.91	22.21	13.91	3	3	2	3	1
8346	3.55	98.23	3.55	2	3	2	1	1
8347	42.17	42.17	42.17	5	2	2	2	3
8348	42.17	42.17	42.17	5	2	2	2	3
8349	25.65	25.65	25.65	4	2	2	1	2
8350	12.87	12.87	12.87	4	2	2	2	1
8351	8.72	8.72	8.72	3	2	2	2	1
8352	21.06	28.16	21.06	4	3	2	2	2
8353	23.23	23.23	23.23	5	2	2	2	2
8354	31.23	31.23	31.23	4	2	2	3	2
8355	26.78	60.42	26.78	6	3	2	2	2
8356	54.84	109.08	54.84	6	4	2	2	3
8357	27.12	27.12	27.12	4	2	2	1	2
8358	11.74	20.04	11.74	2	3	2	3	1
8359	25.65	25.65	25.65	4	2	2	1	2
8360	9.32	38.32	9.32	3	4	2	2	1
8361	15.89	33.33	15.89	3	3	2	2	1
8362	42.17	42.17	42.17	5	2	2	2	3
8363	49.76	58.06	49.76	5	3	2	3	3
8364	39.79	39.79	39.79	5	2	2	3	3
8365	5.17	12.27	5.17	2	3	2	3	1
8366	4.15	4.15	4.15	2	2	2	1	1
8367	19.67	19.67	19.67	4	2	2	3	2
8368	31.23	31.23	31.23	4	2	2	3	2
8369	26.78	60.42	26.78	6	3	2	2	2
8370	3.56	42.9	3.56	2	3	2	2	1
8371	3.55	98.23	3.55	2	3	2	1	1
8372	23.23	78.57	23.23	5	3	2	2	2
8373	39.79	39.79	39.79	5	2	2	3	3
8374	47.34	47.34	47.34	6	2	2	2	3
8375	15.05	69.29	15.05	2	3	2	2	1
8376	27.67	34.79	27.67	3	3	2	3	2
8377	54.84	109.08	54.84	6	4	2	2	3
8378	14.5	14.5	14.5	3	2	2	2	1
8379	34.71	44.87	34.71	4	3	2	2	3
8380	18.06	18.06	18.06	4	2	2	3	2
8381	12.62	12.62	12.62	2	2	2	1	1
8382	4.15	4.15	4.15	2	2	2	1	1
8383	20.97	66.91	20.97	4	3	2	3	2
8384	23.22	46.7	23.22	5	3	2	3	2
8385	29.69	29.69	29.69	6	2	2	2	2
8386	31.23	31.23	31.23	4	2	2	3	2
8387	22.09	22.09	22.09	3	2	2	1	2
8388	32.29	32.29	32.29	5	2	2	3	2
8389	4.15	4.15	4.15	2	2	2	1	1
8390	47.34	47.34	47.34	6	2	2	2	3
8391	10.35	18.65	10.35	2	3	2	2	1
8392	18.06	18.06	18.06	4	2	2	3	2
8393	22.09	22.09	22.09	3	2	2	1	2
8394	26.14	26.14	26.14	5	2	2	1	2
8395	22.97	41.61	22.97	3	4	2	2	2
8396	13.91	22.21	13.91	3	3	2	3	1
8397	21.06	28.16	21.06	4	3	2	2	2
8398	13.91	22.21	13.91	3	3	2	3	1
8399	26.14	26.14	26.14	5	2	2	1	2
8400	26.78	82.12	26.78	6	3	2	2	2
8401	21.06	28.16	21.06	4	3	2	2	2
8402	42.17	42.17	42.17	5	2	2	2	3
8403	4.15	43.49	4.15	2	4	2	1	1
8404	10.35	28.99	10.35	2	3	2	2	1
8405	35.84	59.32	35.84	6	3	2	3	3
8406	50.89	50.89	50.89	7	2	2	1	3
8407	16.18	16.18	16.18	3	3	2	2	1
8408	12.87	12.87	12.87	4	2	2	2	1
8409	24.61	24.61	24.61	5	2	2	3	2
8410	15.89	33.33	15.89	3	3	2	2	1
8411	8.72	8.72	8.72	3	2	2	2	1
8412	4.15	4.15	4.15	2	2	2	1	1
8413	47.34	47.34	47.34	6	2	2	2	3
8414	42.17	42.17	42.17	5	2	2	2	3
8415	14.5	55.42	14.5	3	4	2	2	1
8416	3.55	98.23	3.55	2	3	2	1	1
8417	22.09	22.09	22.09	3	2	2	1	2
8418	16.82	35.46	16.82	3	3	2	3	1
8419	5.08	5.08	5.08	2	2	2	2	1
8420	13.91	32.55	13.91	3	3	2	3	1
8421	34.71	34.71	34.71	4	2	2	2	3
8422	5.08	5.08	5.08	2	2	2	2	1
8423	20.97	38.41	20.97	4	3	2	3	2
8424	22.97	41.61	22.97	3	4	2	2	2
8425	35.84	59.32	35.84	6	3	2	3	3
8426	23.22	23.22	23.22	5	2	2	3	2
8427	8.72	8.72	8.72	3	2	2	2	1
8428	23.23	78.57	23.23	5	3	2	2	2
8429	24.61	24.61	24.61	5	2	2	3	2
8430	26.14	33.24	26.14	5	3	2	1	2
8431	49.76	58.06	49.76	5	3	2	3	3
8432	3.55	3.55	3.55	2	2	2	1	1
8433	13.91	22.21	13.91	3	3	2	3	1
8434	39.79	39.79	39.79	5	2	2	3	3
8435	35.84	59.32	35.84	6	3	2	3	3
8436	35.84	35.84	35.84	6	3	2	3	3
8437	16.18	16.18	16.18	3	3	2	2	1
8438	22.97	31.27	22.97	3	3	2	2	2
8439	26.78	60.42	26.78	6	3	2	2	2
8440	35.84	59.32	35.84	6	3	2	3	3
8441	3.56	42.9	3.56	2	3	2	2	1
8442	27.67	56.67	27.67	3	3	2	3	2
8443	15.89	15.89	15.89	3	2	2	2	1
8444	5.17	12.27	5.17	2	3	2	3	1
8445	21.06	48.88	21.06	4	3	2	2	2
8446	13.91	22.21	13.91	3	3	2	3	1
8447	38.02	38.02	38.02	4	2	2	1	3
8448	3.56	42.9	3.56	2	3	2	2	1
8449	39.79	39.79	39.79	5	2	2	3	3
8450	27.67	56.67	27.67	3	3	2	3	2
8451	5.08	54.3	5.08	2	3	2	2	1
8452	54.84	73.48	54.84	6	3	2	2	3
8453	31.23	31.23	31.23	4	2	2	3	2
8454	39.79	39.79	39.79	5	2	2	3	3
8455	23.23	78.57	23.23	5	3	2	2	2
8456	50.89	50.89	50.89	7	2	2	1	3
8457	27.67	56.67	27.67	3	3	2	3	2
8458	5.08	54.3	5.08	2	3	2	2	1
8459	20.97	66.91	20.97	4	3	2	3	2
8460	16.82	71.06	16.82	3	4	2	3	1
8461	13.91	32.55	13.91	3	3	2	3	1
8462	14.5	14.5	14.5	3	2	2	2	1
8463	4.15	43.49	4.15	2	4	2	1	1
8464	21.06	28.16	21.06	4	3	2	2	2
8465	38.02	38.02	38.02	4	2	2	1	3
8466	4.15	4.15	4.15	2	2	2	1	1
8467	47.34	47.34	47.34	6	2	2	2	3
8468	29.69	29.69	29.69	6	2	2	2	2
8469	3.55	3.55	3.55	2	2	2	1	1
8470	11.74	58.2	11.74	2	4	2	3	1
8471	12.62	12.62	12.62	2	2	2	1	1
8472	34.71	44.87	34.71	4	3	2	2	3
8473	30.73	104.71	30.73	5	4	2	1	2
8474	15.05	47.41	15.05	2	4	2	2	1
8475	31.23	31.23	31.23	4	2	2	3	2
8476	54.84	73.48	54.84	6	3	2	2	3
8477	21.06	28.16	21.06	4	3	2	2	2
8478	15.89	33.33	15.89	3	3	2	2	1
8479	16.18	16.18	16.18	3	3	2	2	1
8480	11.74	58.2	11.74	2	4	2	3	1
8481	14.5	14.5	14.5	3	2	2	2	1
8482	20.97	66.91	20.97	4	3	2	3	2
8483	3.56	3.56	3.56	2	2	2	2	1
8484	21.06	48.88	21.06	4	3	2	2	2
8485	11.74	58.2	11.74	2	4	2	3	1
8486	25.65	25.65	25.65	4	2	2	1	2
8487	8.72	8.72	8.72	3	2	2	2	1
8488	26.14	26.14	26.14	5	2	2	1	2
8489	22.09	22.09	22.09	3	2	2	1	2
8490	42.17	42.17	42.17	5	2	2	2	3
8491	42.17	42.17	42.17	5	2	2	2	3
8492	22.09	68.55	22.09	3	4	2	1	2
8493	23.23	78.57	23.23	5	3	2	2	2
8494	23.22	23.22	23.22	5	2	2	3	2
8495	32.29	32.29	32.29	5	3	2	3	2
8496	21.06	48.88	21.06	4	3	2	2	2
8497	23.22	23.22	23.22	5	2	2	3	2
8498	22.97	41.61	22.97	3	4	2	2	2
8499	29.69	29.69	29.69	6	2	2	2	2
8500	29.69	29.69	29.69	6	2	2	2	2
8501	15.89	15.89	15.89	3	2	2	2	1
8502	16.82	71.06	16.82	3	4	2	3	1
8503	12.87	12.87	12.87	4	3	2	2	1
8504	18.06	18.06	18.06	4	2	2	3	2
8505	47.34	47.34	47.34	6	2	2	2	3
8506	12.62	12.62	12.62	2	2	2	1	1
8507	54.84	73.48	54.84	6	3	2	2	3
8508	20.97	66.91	20.97	4	3	2	3	2
8509	22.09	22.09	22.09	3	2	2	1	2
8510	23.22	46.7	23.22	5	3	2	3	2
8511	19.67	19.67	19.67	4	2	2	3	2
8512	15.89	15.89	15.89	3	2	2	2	1
8513	14.5	14.5	14.5	3	2	2	2	1
8514	26.14	33.24	26.14	5	3	2	1	2
8515	11.74	20.04	11.74	2	3	2	3	1
8516	42.17	42.17	42.17	5	2	2	2	3
8517	21.06	28.16	21.06	4	3	2	2	2
8518	23.23	78.57	23.23	5	3	2	2	2
8519	30.73	104.71	30.73	5	4	2	1	2
8520	42.17	42.17	42.17	5	2	2	2	3
8521	34.71	44.87	34.71	4	3	2	2	3
8522	34.71	44.87	34.71	4	3	2	2	3
8523	26.14	33.24	26.14	5	3	2	1	2
8524	12.87	12.87	12.87	4	2	2	2	1
8525	12.62	12.62	12.62	2	2	2	1	1
8526	22.97	31.27	22.97	3	3	2	2	2
8527	22.09	68.55	22.09	3	4	2	1	2
8528	39.79	39.79	39.79	5	2	2	3	3
8529	23.22	23.22	23.22	5	2	2	3	2
8530	21.06	28.16	21.06	4	3	2	2	2
8531	29.69	29.69	29.69	6	2	2	2	2
8532	9.32	38.32	9.32	3	4	2	2	1
8533	25.65	25.65	25.65	4	2	2	1	2
8534	50.89	50.89	50.89	7	3	2	1	3
8535	54.84	73.48	54.84	6	3	2	2	3
8536	54.84	73.48	54.84	6	3	2	2	3
8537	3.56	3.56	3.56	2	2	2	2	1
8538	22.09	22.09	22.09	3	2	2	1	2
8539	12.87	12.87	12.87	4	2	2	2	1
8540	5.17	12.27	5.17	2	3	2	3	1
8541	15.05	47.41	15.05	2	4	2	2	1
8542	25.65	85.03	25.65	4	4	2	1	2
8543	10.35	18.65	10.35	2	3	2	2	1
8544	38.02	46.32	38.02	4	3	2	1	3
8545	32.29	32.29	32.29	5	2	2	3	2
8546	54.84	73.48	54.84	6	3	2	2	3
8547	38.02	38.02	38.02	4	2	2	1	3
8548	9.32	9.32	9.32	3	2	2	2	1
8549	47.34	47.34	47.34	6	2	2	2	3
8550	34.71	44.87	34.71	4	3	2	2	3
8551	3.55	98.23	3.55	2	3	2	1	1
8552	3.55	3.55	3.55	2	2	2	1	1
8553	50.89	50.89	50.89	7	3	2	1	3
8554	26.14	26.14	26.14	5	2	2	1	2
8555	29.69	29.69	29.69	6	2	2	2	2
8556	20.97	38.41	20.97	4	3	2	3	2
8557	13.91	32.55	13.91	3	3	2	3	1
8558	27.67	34.79	27.67	3	3	2	3	2
8559	30.73	104.71	30.73	5	4	2	1	2
8560	21.06	28.16	21.06	4	3	2	2	2
8561	5.17	34.17	5.17	2	3	2	3	1
8562	50.89	50.89	50.89	7	3	2	1	3
8563	21.06	48.88	21.06	4	3	2	2	2
8564	26.14	33.24	26.14	5	3	2	1	2
8565	54.84	109.08	54.84	6	4	2	2	3
8566	4.15	43.49	4.15	2	4	2	1	1
8567	27.12	27.12	27.12	4	2	2	1	2
8568	8.72	8.72	8.72	3	2	2	2	1
8569	12.62	12.62	12.62	2	2	2	1	1
8570	3.56	3.56	3.56	2	2	2	2	1
8571	8.72	8.72	8.72	3	2	2	2	1
8572	22.97	31.27	22.97	3	3	2	2	2
8573	26.14	26.14	26.14	5	2	2	1	2
8574	3.56	3.56	3.56	2	2	2	2	1
8575	5.08	5.08	5.08	2	2	2	2	1
8576	12.62	12.62	12.62	2	2	2	1	1
8577	5.17	34.17	5.17	2	3	2	3	1
8578	13.91	32.55	13.91	3	3	2	3	1
8579	23.23	23.23	23.23	5	2	2	2	2
8580	12.62	66.96	12.62	2	4	2	1	1
8581	49.76	56.88	49.76	5	3	2	3	3
8582	8.72	8.72	8.72	3	2	2	2	1
8583	5.17	12.27	5.17	2	3	2	3	1
8584	42.17	42.17	42.17	5	2	2	2	3
8585	23.23	23.23	23.23	5	2	2	2	2
8586	15.05	47.41	15.05	2	4	2	2	1
8587	38.02	38.02	38.02	4	2	2	1	3
8588	16.82	71.06	16.82	3	4	2	3	1
8589	3.55	98.23	3.55	2	3	2	1	1
8590	15.05	69.29	15.05	2	3	2	2	1
8591	18.06	69.14	18.06	4	4	2	3	2
8592	26.78	82.12	26.78	6	3	2	2	2
8593	24.61	24.61	24.61	5	2	2	3	2
8594	12.87	12.87	12.87	4	2	2	2	1
8595	38.02	38.02	38.02	4	2	2	1	3
8596	31.23	31.23	31.23	4	2	2	3	2
8597	18.06	18.06	18.06	4	2	2	3	2
8598	27.12	68.04	27.12	4	4	2	1	2
8599	26.14	33.24	26.14	5	3	2	1	2
8600	16.82	71.06	16.82	3	4	2	3	1
8601	12.62	66.96	12.62	2	4	2	1	1
8602	4.15	4.15	4.15	2	2	2	1	1
8603	42.17	42.17	42.17	5	2	2	2	3
8604	26.78	82.12	26.78	6	3	2	2	2
8605	15.89	15.89	15.89	3	2	2	2	1
8606	27.67	56.67	27.67	3	3	2	3	2
8607	4.15	43.49	4.15	2	4	2	1	1
8608	26.78	82.12	26.78	6	3	2	2	2
8609	49.76	58.06	49.76	5	3	2	3	3
8610	23.22	46.7	23.22	5	3	2	3	2
8611	16.18	16.18	16.18	3	3	2	2	1
8612	18.06	18.06	18.06	4	2	2	3	2
8613	10.35	28.99	10.35	2	3	2	2	1
8614	39.79	39.79	39.79	5	2	2	3	3
8615	15.05	69.29	15.05	2	3	2	2	1
8616	38.02	46.32	38.02	4	3	2	1	3
8617	38.02	46.32	38.02	4	3	2	1	3
8618	8.72	8.72	8.72	3	2	2	2	1
8619	30.73	30.73	30.73	5	2	2	1	2
8620	5.17	12.27	5.17	2	3	2	3	1
8621	25.65	25.65	25.65	4	2	2	1	2
8622	9.32	38.32	9.32	3	4	2	2	1
8623	13.91	32.55	13.91	3	3	2	3	1
8624	3.55	98.23	3.55	2	3	2	1	1
8625	31.23	31.23	31.23	4	2	2	3	2
8626	26.14	33.24	26.14	5	3	2	1	2
8627	9.32	9.32	9.32	3	2	2	2	1
8628	4.15	43.49	4.15	2	4	2	1	1
8629	12.87	12.87	12.87	4	3	2	2	1
8630	3.56	3.56	3.56	2	2	2	2	1
8631	10.35	28.99	10.35	2	3	2	2	1
8632	31.23	31.23	31.23	4	2	2	3	2
8633	22.09	68.55	22.09	3	4	2	1	2
8634	9.32	38.32	9.32	3	4	2	2	1
8635	23.22	46.7	23.22	5	3	2	3	2
8636	21.06	48.88	21.06	4	3	2	2	2
8637	9.32	9.32	9.32	3	2	2	2	1
8638	26.78	82.12	26.78	6	3	2	2	2
8639	26.78	82.12	26.78	6	3	2	2	2
8640	26.14	26.14	26.14	5	2	2	1	2
8641	26.14	33.24	26.14	5	3	2	1	2
8642	23.23	23.23	23.23	5	2	2	2	2
8643	27.67	34.79	27.67	3	3	2	3	2
8644	20.97	38.41	20.97	4	3	2	3	2
8645	15.89	33.33	15.89	3	3	2	2	1
8646	15.05	69.29	15.05	2	3	2	2	1
8647	27.17	27.17	27.17	4	3	2	2	2
8648	49.76	56.88	49.76	5	3	2	3	3
8649	25.65	25.65	25.65	4	2	2	1	2
8650	24.61	24.61	24.61	5	2	2	3	2
8651	26.14	26.14	26.14	5	2	2	1	2
8652	38.02	46.32	38.02	4	3	2	1	3
8653	9.32	38.32	9.32	3	4	2	2	1
8654	3.56	42.9	3.56	2	3	2	2	1
8655	38.02	38.02	38.02	4	2	2	1	3
8656	11.74	20.04	11.74	2	3	2	3	1
8657	32.29	32.29	32.29	5	3	2	3	2
8658	13.91	22.21	13.91	3	3	2	3	1
8659	23.23	23.23	23.23	5	2	2	2	2
8660	38.02	46.32	38.02	4	3	2	1	3
8661	49.76	58.06	49.76	5	3	2	3	3
8662	27.17	45.81	27.17	4	3	2	2	2
8663	34.71	44.87	34.71	4	3	2	2	3
8664	18.06	69.14	18.06	4	4	2	3	2
8665	27.12	27.12	27.12	4	2	2	1	2
8666	8.72	8.72	8.72	3	2	2	2	1
8667	26.14	33.24	26.14	5	3	2	1	2
8668	42.17	42.17	42.17	5	2	2	2	3
8669	16.18	70.52	16.18	3	3	2	2	1
8670	8.72	8.72	8.72	3	2	2	2	1
8671	3.55	3.55	3.55	2	2	2	1	1
8672	9.32	9.32	9.32	3	2	2	2	1
8673	12.87	12.87	12.87	4	2	2	2	1
8674	31.23	31.23	31.23	4	2	2	3	2
8675	32.29	32.29	32.29	5	2	2	3	2
8676	47.34	47.34	47.34	6	2	2	2	3
8677	42.17	42.17	42.17	5	2	2	2	3
8678	39.79	39.79	39.79	5	2	2	3	3
8679	9.32	9.32	9.32	3	2	2	2	1
8680	27.12	68.04	27.12	4	4	2	1	2
8681	29.69	29.69	29.69	6	2	2	2	2
8682	49.76	56.88	49.76	5	3	2	3	3
8683	11.74	20.04	11.74	2	3	2	3	1
8684	32.29	32.29	32.29	5	2	2	3	2
8685	50.89	50.89	50.89	7	3	2	1	3
8686	27.17	45.81	27.17	4	3	2	2	2
8687	12.87	12.87	12.87	4	3	2	2	1
8688	19.67	19.67	19.67	4	2	2	3	2
8689	12.62	12.62	12.62	2	2	2	1	1
8690	32.29	32.29	32.29	5	2	2	3	2
8691	9.32	38.32	9.32	3	4	2	2	1
8692	27.67	56.67	27.67	3	3	2	3	2
8693	54.84	109.08	54.84	6	4	2	2	3
8694	22.09	22.09	22.09	3	2	2	1	2
8695	19.67	19.67	19.67	4	2	2	3	2
8696	27.17	45.81	27.17	4	3	2	2	2
8697	35.84	59.32	35.84	6	3	2	3	3
8698	15.89	33.33	15.89	3	3	2	2	1
8699	35.84	59.32	35.84	6	3	2	3	3
8700	42.17	42.17	42.17	5	2	2	2	3
8701	21.06	48.88	21.06	4	3	2	2	2
8702	39.79	39.79	39.79	5	2	2	3	3
8703	27.12	27.12	27.12	4	2	2	1	2
8704	39.79	39.79	39.79	5	2	2	3	3
8705	16.82	35.46	16.82	3	3	2	3	1
8706	12.87	12.87	12.87	4	3	2	2	1
8707	21.06	28.16	21.06	4	3	2	2	2
8708	38.02	38.02	38.02	4	2	2	1	3
8709	35.84	59.32	35.84	6	3	2	3	3
8710	16.18	70.52	16.18	3	3	2	2	1
8711	54.84	73.48	54.84	6	3	2	2	3
8712	3.55	98.23	3.55	2	3	2	1	1
8713	21.06	28.16	21.06	4	3	2	2	2
8714	54.84	109.08	54.84	6	4	2	2	3
8715	26.14	33.24	26.14	5	3	2	1	2
8716	54.84	109.08	54.84	6	4	2	2	3
8717	54.84	73.48	54.84	6	3	2	2	3
8718	50.89	50.89	50.89	7	3	2	1	3
8719	54.84	109.08	54.84	6	4	2	2	3
8720	42.17	42.17	42.17	5	2	2	2	3
8721	14.5	55.42	14.5	3	4	2	2	1
8722	8.72	8.72	8.72	3	2	2	2	1
8723	42.17	42.17	42.17	5	2	2	2	3
8724	50.89	50.89	50.89	7	2	2	1	3
8725	13.91	22.21	13.91	3	3	2	3	1
8726	21.06	28.16	21.06	4	3	2	2	2
8727	47.34	47.34	47.34	6	2	2	2	3
8728	24.61	24.61	24.61	5	2	2	3	2
8729	34.71	44.87	34.71	4	3	2	2	3
8730	23.22	46.7	23.22	5	3	2	3	2
8731	5.08	5.08	5.08	2	2	2	2	1
8732	35.84	35.84	35.84	6	3	2	3	3
8733	23.23	78.57	23.23	5	3	2	2	2
8734	10.35	18.65	10.35	2	3	2	2	1
8735	23.22	46.7	23.22	5	3	2	3	2
8736	50.89	50.89	50.89	7	2	2	1	3
8737	22.97	41.61	22.97	3	4	2	2	2
8738	26.14	33.24	26.14	5	3	2	1	2
8739	27.12	27.12	27.12	4	2	2	1	2
8740	50.89	50.89	50.89	7	2	2	1	3
8741	25.65	85.03	25.65	4	4	2	1	2
8742	29.69	29.69	29.69	6	2	2	2	2
8743	9.32	38.32	9.32	3	4	2	2	1
8744	15.05	47.41	15.05	2	4	2	2	1
8745	19.67	19.67	19.67	4	2	2	3	2
8746	3.55	3.55	3.55	2	2	2	1	1
8747	3.56	42.9	3.56	2	3	2	2	1
8748	18.06	18.06	18.06	4	2	2	3	2
8749	34.71	34.71	34.71	4	2	2	2	3
8750	16.82	71.06	16.82	3	4	2	3	1
8751	23.23	23.23	23.23	5	2	2	2	2
8752	25.65	25.65	25.65	4	2	2	1	2
8753	30.73	30.73	30.73	5	2	2	1	2
8754	38.02	46.32	38.02	4	3	2	1	3
8755	9.32	38.32	9.32	3	4	2	2	1
8756	26.78	82.12	26.78	6	3	2	2	2
8757	3.55	98.23	3.55	2	3	2	1	1
8758	10.35	18.65	10.35	2	3	2	2	1
8759	15.05	69.29	15.05	2	3	2	2	1
8760	49.76	56.88	49.76	5	3	2	3	3
8761	3.56	42.9	3.56	2	3	2	2	1
8762	27.17	27.17	27.17	4	3	2	2	2
8763	32.29	32.29	32.29	5	3	2	3	2
8764	32.29	32.29	32.29	5	2	2	3	2
8765	16.82	71.06	16.82	3	4	2	3	1
8766	49.76	56.88	49.76	5	3	2	3	3
8767	49.76	56.88	49.76	5	3	2	3	3
8768	30.73	30.73	30.73	5	2	2	1	2
8769	42.17	42.17	42.17	5	2	2	2	3
8770	23.22	46.7	23.22	5	3	2	3	2
8771	12.87	12.87	12.87	4	2	2	2	1
8772	42.17	42.17	42.17	5	2	2	2	3
8773	29.69	29.69	29.69	6	2	2	2	2
8774	16.18	16.18	16.18	3	3	2	2	1
8775	27.67	34.79	27.67	3	3	2	3	2
8776	34.71	34.71	34.71	4	2	2	2	3
8777	22.97	41.61	22.97	3	4	2	2	2
8778	42.17	42.17	42.17	5	2	2	2	3
8779	9.32	38.32	9.32	3	4	2	2	1
8780	14.5	14.5	14.5	3	2	2	2	1
8781	13.91	32.55	13.91	3	3	2	3	1
8782	27.67	56.67	27.67	3	3	2	3	2
8783	27.67	34.79	27.67	3	3	2	3	2
8784	35.84	35.84	35.84	6	3	2	3	3
8785	9.32	38.32	9.32	3	4	2	2	1
8786	3.55	3.55	3.55	2	2	2	1	1
8787	27.12	68.04	27.12	4	4	2	1	2
8788	11.74	58.2	11.74	2	4	2	3	1
8789	54.84	73.48	54.84	6	3	2	2	3
8790	12.62	66.96	12.62	2	4	2	1	1
8791	24.61	24.61	24.61	5	2	2	3	2
8792	47.34	47.34	47.34	6	2	2	2	3
8793	9.32	38.32	9.32	3	4	2	2	1
8794	22.97	31.27	22.97	3	3	2	2	2
8795	9.32	38.32	9.32	3	4	2	2	1
8796	26.78	82.12	26.78	6	3	2	2	2
8797	22.97	41.61	22.97	3	4	2	2	2
8798	16.82	71.06	16.82	3	4	2	3	1
8799	49.76	58.06	49.76	5	3	2	3	3
8800	16.18	16.18	16.18	3	3	2	2	1
8801	31.23	31.23	31.23	4	2	2	3	2
8802	8.72	8.72	8.72	3	2	2	2	1
8803	30.73	104.71	30.73	5	4	2	1	2
8804	21.06	28.16	21.06	4	3	2	2	2
8805	5.17	34.17	5.17	2	3	2	3	1
8806	49.76	58.06	49.76	5	3	2	3	3
8807	50.89	50.89	50.89	7	3	2	1	3
8808	38.02	46.32	38.02	4	3	2	1	3
8809	32.29	32.29	32.29	5	3	2	3	2
8810	30.73	104.71	30.73	5	4	2	1	2
8811	42.17	42.17	42.17	5	2	2	2	3
8812	22.09	22.09	22.09	3	2	2	1	2
8813	3.56	3.56	3.56	2	2	2	2	1
8814	9.32	9.32	9.32	3	2	2	2	1
8815	32.29	32.29	32.29	5	2	2	3	2
8816	47.34	47.34	47.34	6	2	2	2	3
8817	15.89	33.33	15.89	3	3	2	2	1
8818	32.29	32.29	32.29	5	3	2	3	2
8819	15.05	69.29	15.05	2	3	2	2	1
8820	13.91	32.55	13.91	3	3	2	3	1
8821	22.97	41.61	22.97	3	4	2	2	2
8822	24.61	24.61	24.61	5	2	2	3	2
8823	49.76	58.06	49.76	5	3	2	3	3
8824	18.06	18.06	18.06	4	2	2	3	2
8825	10.35	18.65	10.35	2	3	2	2	1
8826	18.06	69.14	18.06	4	4	2	3	2
8827	42.17	42.17	42.17	5	2	2	2	3
8828	35.84	59.32	35.84	6	3	2	3	3
8829	30.73	30.73	30.73	5	2	2	1	2
8830	12.87	12.87	12.87	4	3	2	2	1
8831	34.71	34.71	34.71	4	2	2	2	3
8832	22.09	22.09	22.09	3	2	2	1	2
8833	16.18	70.52	16.18	3	3	2	2	1
8834	8.72	8.72	8.72	3	2	2	2	1
8835	16.18	16.18	16.18	3	3	2	2	1
8836	15.05	69.29	15.05	2	3	2	2	1
8837	5.08	54.3	5.08	2	3	2	2	1
8838	3.56	42.9	3.56	2	3	2	2	1
8839	24.61	24.61	24.61	5	2	2	3	2
8840	3.55	98.23	3.55	2	3	2	1	1
8841	30.73	30.73	30.73	5	2	2	1	2
8842	3.56	42.9	3.56	2	3	2	2	1
8843	30.73	30.73	30.73	5	2	2	1	2
8844	11.74	20.04	11.74	2	3	2	3	1
8845	20.97	66.91	20.97	4	3	2	3	2
8846	12.87	12.87	12.87	4	2	2	2	1
8847	30.73	30.73	30.73	5	2	2	1	2
8848	22.97	31.27	22.97	3	3	2	2	2
8849	27.17	45.81	27.17	4	3	2	2	2
8850	16.82	71.06	16.82	3	4	2	3	1
8851	5.17	12.27	5.17	2	3	2	3	1
8852	5.08	5.08	5.08	2	2	2	2	1
8853	54.84	109.08	54.84	6	4	2	2	3
8854	14.5	55.42	14.5	3	4	2	2	1
8855	15.05	47.41	15.05	2	4	2	2	1
8856	30.73	104.71	30.73	5	4	2	1	2
8857	32.29	32.29	32.29	5	3	2	3	2
8858	12.62	66.96	12.62	2	4	2	1	1
8859	8.72	8.72	8.72	3	2	2	2	1
8860	27.67	56.67	27.67	3	3	2	3	2
8861	24.61	24.61	24.61	5	2	2	3	2
8862	16.18	16.18	16.18	3	3	2	2	1
8863	30.73	104.71	30.73	5	4	2	1	2
8864	22.97	41.61	22.97	3	4	2	2	2
8865	27.17	27.17	27.17	4	3	2	2	2
8866	12.62	66.96	12.62	2	4	2	1	1
8867	8.72	8.72	8.72	3	2	2	2	1
8868	21.06	48.88	21.06	4	3	2	2	2
8869	29.69	29.69	29.69	6	2	2	2	2
8870	54.84	73.48	54.84	6	3	2	2	3
8871	20.97	66.91	20.97	4	3	2	3	2
8872	47.34	47.34	47.34	6	2	2	2	3
8873	16.18	70.52	16.18	3	3	2	2	1
8874	10.35	18.65	10.35	2	3	2	2	1
8875	3.56	42.9	3.56	2	3	2	2	1
8876	3.55	3.55	3.55	2	2	2	1	1
8877	34.71	34.71	34.71	4	2	2	2	3
8878	3.55	98.23	3.55	2	3	2	1	1
8879	22.09	68.55	22.09	3	4	2	1	2
8880	49.76	58.06	49.76	5	3	2	3	3
8881	4.15	4.15	4.15	2	2	2	1	1
8882	12.62	12.62	12.62	2	2	2	1	1
8883	23.22	23.22	23.22	5	2	2	3	2
8884	39.79	39.79	39.79	5	2	2	3	3
8885	16.18	16.18	16.18	3	3	2	2	1
8886	5.08	54.3	5.08	2	3	2	2	1
8887	21.06	28.16	21.06	4	3	2	2	2
8888	18.06	69.14	18.06	4	4	2	3	2
8889	49.76	58.06	49.76	5	3	2	3	3
8890	25.65	85.03	25.65	4	4	2	1	2
8891	5.08	54.3	5.08	2	3	2	2	1
8892	27.67	56.67	27.67	3	3	2	3	2
8893	47.34	47.34	47.34	6	2	2	2	3
8894	54.84	109.08	54.84	6	4	2	2	3
