sc	rl	cl	kl	rh	ch	kh
7826	33.19	175.25	284.67	13	6	5
7827	23.68	184.8	144.12	9	5	4
7828	29.8	143.54	48.78	10	4	3
7829	45.75	204.17	45.75	12	6	2
7830	61.88	297.24	344.26	18	7	7
7831	29.43	210.49	363.53	7	6	12
7832	59.04	162.62	98.32	13	4	3
7833	57.87	179.97	57.87	10	6	2
7834	55.83	209.51	55.83	15	4	2
7835	40.53	172.07	60.63	11	4	3
7836	64.98	276.74	152.44	13	7	5
7837	19.15	62.69	104.41	10	4	3
7838	49.94	167.54	212.14	12	4	4
7839	55.05	209.27	242.53	11	6	8
7840	51.05	240.13	144.63	15	8	4
7841	13.77	315.41	109.05	12	8	3
7842	34.78	192.74	84.94	12	5	3
7843	41.0	182.96	132.9	11	6	3
7844	28.49	214.75	263.09	10	7	6
7845	19.93	261.39	102.35	9	8	5
7846	26.09	73.87	98.51	10	4	4
7847	22.64	184.8	50.36	9	6	3
7848	44.56	219.82	221.3	9	7	6
7849	57.51	159.91	274.41	12	6	8
7850	41.65	301.85	131.35	11	6	5
7851	18.12	265.34	164.0	11	6	4
7852	12.28	247.5	126.46	10	8	3
7853	25.81	271.45	25.81	11	7	2
7854	50.78	377.14	53.04	13	7	3
7855	74.14	166.1	163.22	14	5	6
7856	51.72	295.64	153.8	11	6	4
7857	44.03	160.13	132.65	10	5	4
7858	67.25	233.85	126.43	14	6	4
7859	58.29	264.37	58.29	11	7	2
7860	36.97	155.97	413.75	10	5	12
7861	44.36	298.52	279.34	10	8	8
7862	32.32	165.6	131.12	12	6	4
7863	46.54	399.34	63.68	16	8	3
7864	46.49	428.17	134.03	15	9	4
7865	39.3	212.78	39.3	9	5	2
7866	6.74	197.52	358.22	5	6	10
7867	66.48	304.3	158.38	17	6	4
7868	66.07	223.27	143.37	16	7	4
7869	46.4	291.54	163.06	11	7	4
7870	36.89	212.33	36.89	13	6	2
7871	60.27	237.37	60.27	13	6	2
7872	32.81	184.07	167.17	14	6	6
7873	30.05	258.43	135.69	10	6	4
7874	59.12	101.84	102.86	14	4	3
7875	22.44	163.94	155.56	9	5	4
7876	56.75	388.51	218.95	12	8	4
7877	34.23	290.99	104.53	15	8	3
7878	71.77	272.47	71.77	15	7	2
7879	47.84	218.7	157.44	10	6	8
7880	65.35	273.65	65.35	18	8	2
7881	34.65	121.85	165.97	6	5	4
7882	73.56	119.12	73.56	15	4	2
7883	47.55	241.13	164.65	16	7	6
7884	21.0	133.88	93.42	7	4	3
7885	27.77	170.11	148.95	8	6	8
7886	55.96	280.82	215.84	13	6	8
7887	16.71	186.19	32.01	7	6	3
7888	54.49	96.17	54.49	15	3	2
7889	16.2	219.12	147.78	7	6	3
7890	37.46	189.04	37.46	13	5	2
7891	53.87	184.81	117.29	11	5	3
7892	48.25	284.35	126.43	8	7	3
7893	32.37	329.07	128.19	13	7	5
7894	54.16	219.14	56.84	14	7	3
7895	16.24	130.5	16.24	8	6	2
7896	35.39	306.93	65.93	11	7	4
7897	29.97	245.81	151.97	13	6	4
7898	58.79	251.35	58.79	12	6	2
7899	61.52	254.26	61.52	14	6	2
7900	42.97	82.19	93.13	12	4	3
7901	25.06	253.6	139.72	10	6	4
7902	29.61	125.03	29.61	14	3	2
7903	69.51	69.51	76.41	13	2	3
7904	53.31	355.47	152.11	16	7	4
7905	44.23	230.63	44.23	12	8	2
7906	33.66	261.94	38.94	10	6	3
7907	36.74	310.66	148.34	9	8	4
7908	47.62	191.66	103.34	15	5	4
7909	50.07	50.07	50.07	9	2	2
7910	49.49	381.43	120.79	14	8	5
7911	58.98	211.98	58.98	13	6	2
7912	35.51	59.65	319.45	8	4	7
7913	38.97	111.19	79.17	9	5	3
7914	65.46	153.02	65.46	15	6	2
7915	7.81	179.17	124.73	5	6	3
7916	42.43	133.37	110.35	9	5	4
7917	37.67	148.65	56.95	9	4	3
7918	46.44	323.38	46.44	9	8	2
7919	49.79	178.31	178.67	12	5	6
7920	37.48	71.62	72.14	11	4	4
7921	59.5	345.9	59.5	11	10	2
7922	58.66	243.36	66.68	14	7	5
7923	25.9	123.44	84.88	9	4	5
7924	37.33	423.73	160.49	11	8	6
7925	16.55	210.61	130.95	8	7	6
7926	54.83	259.25	160.87	12	6	4
7927	35.07	256.33	105.37	11	6	3
7928	51.62	355.88	96.62	10	7	3
7929	50.6	187.3	121.8	13	4	4
7930	70.34	241.18	93.16	16	6	3
7931	46.95	309.97	98.91	13	7	3
7932	30.88	236.42	319.94	9	7	10
7933	67.47	311.49	221.93	14	7	5
7934	11.57	228.69	161.81	11	5	3
7935	14.48	261.04	54.58	11	7	3
7936	8.65	292.07	8.65	6	8	2
7937	9.25	168.53	268.25	8	6	7
7938	64.3	102.8	125.74	17	5	3
7939	22.9	370.3	256.4	10	8	8
7940	39.76	208.1	56.42	12	6	3
7941	39.37	172.37	60.15	14	5	3
7942	41.48	222.64	209.76	7	6	7
7943	53.48	143.04	184.8	12	6	4
7944	60.52	64.5	60.52	14	3	2
7945	4.83	192.61	233.55	5	6	6
7946	70.34	189.12	163.78	15	6	4
7947	28.25	175.17	28.25	10	5	2
7948	73.15	225.59	132.95	17	5	4
7949	39.14	230.2	39.14	12	7	2
7950	9.79	197.89	263.95	6	5	7
7951	35.24	301.26	199.62	8	8	9
7952	48.25	317.03	149.51	12	7	6
7953	64.68	199.72	88.04	19	6	4
7954	53.87	257.87	53.87	10	7	2
7955	29.79	280.75	122.35	11	7	3
7956	20.05	161.49	194.45	12	5	6
7957	22.91	205.77	145.29	8	4	5
7958	43.7	299.5	114.0	16	7	3
7959	51.09	378.55	203.75	10	9	6
7960	39.69	250.75	111.01	11	7	3
7961	47.53	323.31	174.17	9	7	6
7962	53.4	237.9	72.68	11	7	3
7963	18.52	155.14	18.52	12	4	2
7964	46.18	270.62	96.34	15	8	3
7965	45.7	228.32	135.2	12	6	8
7966	37.86	143.1	56.42	11	5	3
7967	36.87	70.57	36.87	11	3	3
7968	34.72	363.56	40.0	12	8	3
7969	14.77	136.09	150.25	10	5	4
7970	22.06	185.7	78.08	6	6	5
7971	48.18	145.08	48.18	10	4	2
7972	10.57	260.63	84.55	7	9	5
7973	45.06	375.08	264.28	7	8	7
7974	54.9	241.5	103.62	14	8	4
7975	49.81	190.77	120.11	9	6	3
7976	39.62	264.64	63.88	10	7	3
7977	4.28	282.4	174.06	4	7	5
7978	20.72	188.5	152.3	11	6	3
7979	42.22	264.36	124.1	12	7	4
7980	66.53	275.91	188.83	19	6	5
7981	56.11	350.67	196.97	12	8	7
7982	37.47	263.77	219.37	12	7	5
7983	61.75	213.91	227.19	16	5	5
7984	56.38	293.52	150.9	19	6	4
7985	15.21	192.61	193.15	8	6	6
7986	45.39	291.31	207.59	11	6	4
7987	54.65	194.17	70.77	13	5	3
7988	30.26	190.98	30.26	5	5	2
7989	68.16	238.98	177.62	15	6	5
7990	57.71	246.59	57.71	14	6	2
7991	6.67	282.45	74.91	6	7	4
7992	21.24	166.72	255.98	6	6	6
7993	16.35	147.43	16.35	9	5	2
7994	53.63	146.67	106.67	11	5	3
7995	40.11	293.45	80.63	8	8	3
7996	56.38	271.28	56.38	11	7	2
7997	54.6	181.66	407.68	15	7	8
7998	20.15	170.61	84.13	8	5	4
7999	61.92	61.92	234.94	15	2	7
8000	65.7	274.74	232.42	15	7	7
8001	45.01	195.71	207.21	11	7	4
8002	6.47	200.55	130.13	6	5	6
8003	65.03	171.91	506.31	13	5	11
8004	58.93	297.07	78.21	15	6	3
8005	15.07	276.79	104.91	8	6	3
8006	42.83	245.19	49.73	11	8	3
8007	26.91	218.77	29.17	11	7	3
8008	9.59	148.95	21.31	7	5	3
8009	60.01	185.99	65.29	12	6	3
8010	33.18	112.1	195.38	11	5	4
8011	16.75	60.99	201.31	8	3	6
8012	52.11	52.11	52.11	12	2	2
8013	8.91	222.57	158.71	5	6	5
8014	19.46	123.4	19.46	8	5	2
8015	38.92	307.2	99.94	10	8	3
8016	54.2	110.62	90.2	12	4	3
8017	51.16	193.84	51.16	10	6	2
8018	36.4	315.04	146.36	7	7	6
8019	57.89	126.41	99.65	11	7	3
8020	45.22	175.66	68.76	14	5	3
8021	54.77	54.77	89.97	9	2	3
8022	16.68	193.52	68.4	8	6	5
8023	60.82	364.18	273.52	14	8	7
8024	49.92	156.14	185.4	14	4	4
8025	48.15	326.99	116.17	11	9	3
8026	60.88	216.22	60.88	13	5	2
8027	44.54	236.84	168.28	11	7	6
8028	37.4	334.7	113.98	12	7	4
8029	61.26	229.1	62.64	14	6	3
8030	14.93	159.83	105.25	10	5	3
8031	35.71	354.49	35.71	12	9	2
8032	44.1	166.54	377.94	7	5	8
8033	36.35	302.31	36.35	10	8	2
8034	26.18	208.7	26.18	8	7	2
8035	25.19	190.71	191.65	6	6	6
8036	59.29	202.79	219.11	10	5	8
8037	14.18	157.3	14.18	4	6	2
8038	34.89	185.89	161.99	10	6	4
8039	73.2	251.48	226.56	18	6	5
8040	55.79	152.07	116.81	12	5	3
8041	32.24	205.52	155.52	12	6	7
8042	66.22	92.1	138.14	15	3	4
8043	31.55	201.79	195.59	7	6	5
8044	16.74	316.0	178.94	7	8	4
8045	63.55	182.05	63.55	14	6	2
8046	58.06	225.28	58.06	14	5	2
8047	47.96	189.64	151.44	17	6	6
8048	14.24	240.08	207.72	9	8	6
8049	39.02	212.58	224.82	10	5	5
8050	72.53	180.89	91.81	16	4	3
8051	47.1	257.18	134.64	17	7	4
8052	31.37	279.43	142.97	14	7	4
8053	44.18	206.56	157.98	9	6	5
8054	22.33	277.99	125.25	8	8	6
8055	16.25	248.67	108.15	9	7	3
8056	10.9	309.16	10.9	6	6	2
8057	41.87	171.93	47.15	10	4	3
8058	62.84	310.88	160.04	15	7	5
8059	41.11	185.97	113.99	9	6	4
8060	54.85	122.39	70.13	14	4	4
8061	17.19	239.73	107.03	8	6	3
8062	54.71	151.75	76.03	11	7	3
8063	46.55	289.99	49.85	10	8	3
8064	56.06	258.06	556.56	13	6	13
8065	67.45	178.89	67.45	14	6	2
8066	62.53	133.97	67.81	10	4	3
8067	53.5	173.76	53.5	14	5	2
8068	9.48	203.8	9.48	8	7	2
8069	14.57	182.47	355.11	12	4	11
8070	17.91	225.79	285.15	9	5	7
8071	17.33	202.53	87.63	11	6	3
8072	56.45	158.75	56.45	12	5	2
8073	61.38	233.96	89.22	15	5	3
8074	61.33	260.47	61.33	15	7	2
8075	21.46	150.24	169.94	11	4	5
8076	44.52	161.68	149.42	17	5	4
8077	29.31	157.43	29.31	10	6	2
8078	57.42	110.7	62.02	12	4	3
8079	60.88	307.86	235.5	12	8	5
8080	47.55	162.89	247.97	9	5	5
8081	65.65	274.41	115.81	13	6	3
8082	41.81	162.63	210.93	12	7	6
8083	23.51	155.21	75.17	6	5	3
8084	37.98	223.86	122.32	9	7	4
8085	16.42	339.14	130.3	11	9	4
8086	59.52	313.72	80.3	12	7	3
8087	58.64	160.94	348.7	12	6	10
8088	14.93	221.95	176.21	11	5	4
8089	64.95	272.33	74.41	13	7	3
8090	29.94	126.24	29.94	5	4	2
8091	25.5	91.14	25.5	7	3	2
8092	71.79	139.83	71.79	15	5	2
8093	44.0	176.38	44.0	17	5	2
8094	62.14	174.52	128.12	14	5	4
8095	50.29	329.55	50.29	12	8	2
8096	35.89	235.61	35.89	12	6	2
8097	31.94	184.48	103.12	10	5	4
8098	48.98	255.24	48.98	10	5	2
8099	36.24	254.68	128.14	10	7	3
8100	50.06	257.98	50.06	11	7	2
8101	64.53	359.55	246.23	16	9	9
8102	42.07	212.01	221.09	8	6	7
8103	13.32	160.46	32.6	9	5	3
8104	23.35	331.85	63.55	8	7	3
8105	30.22	275.4	82.54	12	6	3
8106	14.9	206.92	233.24	6	7	5
8107	71.06	274.08	195.36	17	7	5
8108	38.49	264.31	200.69	12	7	4
8109	31.92	356.36	251.84	12	9	8
8110	7.18	195.02	122.36	7	5	3
8111	41.28	266.28	77.28	11	7	3
8112	62.82	255.4	62.82	11	9	2
8113	44.03	284.85	49.31	11	7	3
8114	49.36	195.38	152.04	11	6	6
8115	18.18	279.4	180.38	10	6	4
8116	41.13	41.13	262.77	12	2	7
8117	9.36	206.04	19.54	6	7	3
8118	24.57	256.11	64.67	12	7	3
8119	66.08	199.58	111.84	12	7	6
8120	66.43	229.37	127.95	16	8	4
8121	65.61	195.09	84.59	16	6	3
8122	39.68	252.38	39.68	12	7	2
8123	10.98	174.8	173.18	7	5	4
8124	59.1	150.8	59.1	14	5	2
8125	61.43	248.63	105.01	12	7	3
8126	21.9	165.58	203.6	10	6	9
8127	18.26	219.92	132.92	6	5	4
8128	27.54	97.22	48.86	11	4	3
8129	48.64	270.0	145.12	11	8	4
8130	54.39	182.45	75.17	11	5	3
8131	64.02	166.32	64.02	12	5	2
8132	57.18	141.78	208.76	12	5	5
8133	48.17	168.81	167.97	11	5	4
8134	65.59	267.79	115.75	12	6	3
8135	55.37	201.37	147.27	11	6	3
8136	48.68	194.04	67.96	15	7	3
8137	61.93	123.19	180.95	15	4	5
8138	52.91	217.43	71.89	14	5	3
8139	45.09	99.21	45.09	10	4	2
8140	39.57	143.71	332.73	11	5	7
8141	10.39	257.89	227.27	6	7	8
8142	17.51	313.63	17.51	8	8	2
8143	21.96	170.22	477.26	10	6	12
8144	46.45	177.41	65.73	13	6	3
8145	14.39	186.19	176.59	11	7	4
8146	50.72	268.72	78.52	11	7	6
8147	68.86	238.5	68.86	19	6	2
8148	53.35	288.75	170.57	12	8	6
8149	64.77	137.51	70.11	15	5	3
8150	70.44	332.94	256.76	15	8	8
8151	74.09	322.13	74.09	17	8	2
8152	47.92	174.98	297.72	14	6	10
8153	44.2	206.02	44.2	15	6	2
8154	28.86	190.16	130.04	8	6	3
8155	52.0	121.66	54.66	17	5	3
8156	51.52	198.22	388.3	8	6	10
8157	45.24	237.02	69.94	12	5	4
8158	21.76	232.92	176.18	10	6	5
8159	39.23	157.95	229.93	12	5	7
8160	17.12	154.32	17.12	8	5	2
8161	68.43	270.65	162.17	15	7	4
8162	59.86	243.38	59.86	12	7	2
8163	53.6	331.4	162.08	11	8	5
8164	40.77	265.47	84.35	13	7	3
8165	67.28	420.18	67.28	14	8	2
8166	60.07	325.71	60.07	12	8	2
8167	60.71	321.45	160.85	16	8	4
8168	64.14	293.36	226.34	13	6	4
8169	86.97	127.25	225.93	18	3	5
8170	55.95	297.57	126.25	12	7	3
8171	73.53	259.05	99.03	16	6	3
8172	68.64	217.6	81.36	13	6	4
8173	54.95	273.73	74.25	14	8	3
8174	58.0	174.38	119.02	15	4	3
8175	54.33	280.33	75.11	13	6	3
8176	30.94	30.94	100.28	9	2	3
8177	68.51	169.17	68.51	15	5	2
8178	58.57	284.29	248.17	12	6	6
8179	25.36	106.66	278.98	10	3	6
8180	64.57	200.31	85.35	12	6	3
8181	55.63	166.11	60.91	12	5	3
8182	1.05	157.99	92.35	3	5	3
8183	37.03	230.25	37.03	9	7	2
8184	28.23	83.73	78.39	10	4	3
8185	34.31	150.59	105.15	9	6	4
8186	25.01	254.65	95.31	11	7	3
8187	80.74	104.7	80.74	18	4	2
8188	41.61	215.47	41.61	9	7	2
8189	75.4	200.52	84.36	15	6	3
8190	45.11	238.51	45.11	11	7	2
8191	30.73	240.13	48.31	8	8	3
8192	63.02	111.44	155.68	13	3	5
8193	34.58	230.64	116.38	7	6	3
8194	36.35	189.53	59.89	10	5	3
8195	41.11	297.97	84.35	10	7	5
8196	31.27	160.37	102.59	12	5	3
8197	16.02	157.52	211.12	7	5	9
8198	49.73	238.17	162.95	15	7	6
8199	52.98	131.38	74.3	16	5	3
8200	18.66	167.04	91.08	9	5	3
8201	48.52	261.7	48.52	11	8	2
8202	20.1	344.16	20.1	8	8	2
8203	18.56	173.18	154.04	10	5	4
8204	39.62	95.26	151.78	13	4	5
8205	52.75	125.75	99.25	15	4	6
8206	39.85	279.53	165.51	11	6	5
8207	56.89	100.69	188.21	14	4	4
8208	42.69	294.53	343.39	12	8	11
8209	51.07	151.67	96.01	10	4	4
8210	35.99	266.29	74.35	12	6	5
8211	34.33	200.19	34.33	11	7	2
8212	2.86	145.44	20.5	5	4	3
8213	17.44	252.02	17.44	8	8	2
8214	42.77	193.63	165.71	12	6	4
8215	47.73	212.17	118.03	16	7	3
8216	35.31	302.05	127.21	14	7	3
8217	51.3	215.24	415.36	13	7	11
8218	48.43	171.97	166.71	13	5	5
8219	62.7	214.16	126.66	14	5	7
8220	35.99	249.63	198.19	7	6	4
8221	28.75	231.87	153.75	12	7	4
8222	58.29	183.97	168.79	15	5	4
8223	43.86	175.5	67.96	10	7	3
8224	46.78	230.68	348.34	10	5	12
8225	54.67	246.99	199.03	15	7	8
8226	54.24	255.5	76.14	14	6	4
8227	67.16	271.48	98.64	12	7	4
8228	46.82	164.28	107.84	13	5	3
8229	23.79	23.79	96.21	8	2	3
8230	48.58	264.14	155.96	10	6	5
8231	20.61	302.91	20.61	9	7	2
8232	48.78	283.02	54.06	8	7	3
8233	49.35	189.25	57.99	13	5	3
8234	71.62	198.14	90.92	16	6	3
8235	30.47	159.69	154.79	11	5	4
8236	40.93	204.83	134.67	11	6	4
8237	53.42	157.7	188.9	18	6	4
8238	26.72	239.14	30.38	10	7	3
8239	52.07	116.33	274.85	13	5	8
8240	71.87	256.77	144.39	16	7	5
8241	53.33	343.77	108.59	11	8	4
8242	38.91	342.85	38.91	12	7	2
8243	44.85	162.81	241.75	11	5	8
8244	19.15	146.47	100.91	9	4	3
8245	25.47	231.59	890.73	10	5	26
8246	64.85	108.65	218.21	14	5	5
8247	62.19	183.41	81.47	12	5	3
8248	53.79	195.07	109.03	7	5	4
8249	19.4	224.78	185.92	8	5	6
8250	28.97	326.83	28.97	8	9	2
8251	28.29	271.83	28.29	10	6	2
8252	39.32	213.52	126.2	8	5	5
8253	39.5	83.26	323.44	9	4	7
8254	54.58	253.18	203.84	11	6	7
8255	51.8	223.84	491.24	12	8	15
8256	46.66	258.78	215.96	14	7	5
8257	39.13	266.89	101.45	10	7	3
8258	35.93	210.77	35.93	11	6	2
8259	51.15	259.49	71.93	12	6	3
8260	41.58	239.74	41.58	10	7	2
8261	51.96	271.9	143.86	12	6	3
8262	38.16	277.9	212.4	12	8	6
8263	68.39	251.73	175.77	14	5	5
8264	40.76	158.1	219.6	11	5	7
8265	32.55	163.53	167.15	11	5	6
8266	64.63	124.23	85.41	16	4	3
8267	54.23	162.67	124.53	13	5	3
8268	17.22	365.56	291.3	5	8	10
8269	29.93	158.09	216.17	6	5	8
8270	41.37	252.91	58.83	10	6	5
8271	47.1	203.2	139.0	12	5	3
8272	71.23	317.87	339.85	13	6	11
8273	40.89	231.17	101.91	15	5	3
8274	56.44	276.02	56.44	11	7	2
8275	64.87	254.37	83.85	15	7	3
8276	45.79	313.95	305.23	14	8	9
8277	38.09	260.49	88.25	9	6	3
8278	54.29	193.67	115.31	12	5	3
8279	43.52	191.86	179.0	13	5	4
8280	65.87	375.79	288.65	14	10	8
8281	57.74	196.14	105.9	10	6	4
8282	51.92	229.96	112.94	12	6	3
8283	69.73	317.55	89.01	17	7	3
8284	62.4	316.82	147.32	10	8	5
8285	57.33	194.67	260.61	14	5	5
8286	53.68	177.74	306.38	15	6	7
8287	51.56	294.66	77.06	12	8	3
8288	56.32	182.98	57.7	15	5	3
8289	36.13	248.27	87.25	10	6	3
8290	12.81	158.79	197.01	7	5	5
8291	61.69	69.57	61.69	13	3	2
8292	63.19	347.11	113.35	13	9	3
8293	25.57	296.73	25.57	10	7	2
8294	38.26	164.88	76.04	12	5	3
8295	69.0	285.76	69.0	16	7	2
8296	30.92	275.7	41.26	11	6	3
8297	58.67	218.51	98.87	11	6	3
8298	56.58	369.1	56.58	11	9	2
8299	36.35	216.65	326.45	10	6	8
8300	52.75	205.07	162.39	11	7	6
8301	26.21	274.21	98.63	10	6	3
8302	53.83	92.97	185.15	12	4	4
8303	62.56	274.6	156.0	14	6	4
8304	25.89	155.31	263.23	10	6	8
8305	35.56	242.2	209.62	8	8	5
8306	75.76	158.2	75.76	14	5	2
8307	35.17	177.11	184.43	10	6	5
8308	23.69	262.85	36.01	8	7	3
8309	53.66	148.62	172.78	14	4	4
8310	55.99	278.67	218.19	13	6	4
8311	78.29	270.15	88.77	16	7	3
8312	45.21	279.45	45.21	8	7	2
8313	10.21	200.15	151.05	7	6	4
8314	6.05	176.05	71.11	6	5	3
8315	48.0	281.32	259.02	10	7	5
8316	32.04	238.68	180.58	11	6	5
8317	16.79	180.21	102.47	5	6	3
8318	10.37	123.95	123.45	8	4	4
8319	58.27	275.39	195.41	14	6	5
8320	33.71	175.55	52.99	9	7	3
8321	38.77	232.97	152.37	12	7	4
8322	50.23	149.41	279.77	12	5	12
8323	52.26	203.0	57.54	9	6	3
8324	0.62	0.62	129.68	2	2	4
8325	49.98	171.48	49.98	13	6	2
8326	45.32	92.62	45.32	9	3	2
8327	24.75	333.15	186.77	8	7	6
8328	58.72	221.3	75.34	13	8	3
8329	6.05	328.81	116.09	4	7	4
8330	30.43	178.29	293.15	13	5	9
8331	71.25	247.13	217.83	17	6	5
8332	47.45	299.91	66.73	8	7	3
8333	81.08	232.0	93.6	16	7	3
8334	44.89	357.97	44.89	11	8	2
8335	60.17	347.79	60.17	11	9	2
8336	13.91	374.69	312.97	8	9	9
8337	47.37	249.61	171.91	8	8	4
8338	59.88	327.66	121.04	14	8	3
8339	39.22	312.36	115.8	14	8	4
8340	31.37	139.37	171.77	11	4	5
8341	58.82	367.48	231.06	12	9	6
8342	20.34	100.7	51.44	10	4	3
8343	11.56	321.74	94.94	6	9	3
8344	30.25	207.57	276.13	13	7	7
8345	66.59	212.41	66.59	14	7	2
8346	50.96	245.46	50.96	13	6	2
8347	54.14	153.72	124.44	11	5	3
8348	42.65	262.59	42.65	12	7	2
8349	51.55	368.99	85.29	14	7	4
8350	42.78	286.9	82.88	13	7	4
8351	40.85	166.33	70.97	10	4	3
8352	30.8	68.56	73.94	8	3	3
8353	54.05	54.05	54.05	15	2	2
8354	35.8	185.0	85.96	9	5	3
8355	58.21	248.37	408.89	14	6	11
8356	4.78	201.54	24.64	3	6	3
8357	57.53	203.03	107.69	12	5	3
8358	67.19	86.27	86.47	14	3	4
8359	71.16	284.46	71.16	20	6	2
8360	77.15	88.69	96.43	15	3	3
8361	41.72	147.18	155.6	11	5	4
8362	60.3	180.58	79.58	12	4	3
8363	21.55	369.95	91.85	6	8	3
8364	36.99	194.39	311.35	9	7	8
8365	50.18	180.26	50.18	10	7	2
8366	45.84	157.92	116.14	11	7	3
8367	41.42	248.1	122.46	9	6	3
8368	32.78	218.44	164.1	10	6	4
8369	59.75	67.11	59.75	12	3	2
8370	5.94	178.76	5.94	6	6	2
8371	14.95	187.31	64.07	8	6	4
8372	43.97	126.81	63.25	11	5	3
8373	48.9	242.72	48.9	12	8	2
8374	60.65	216.03	187.15	16	5	7
8375	19.72	126.92	19.72	9	6	2
8376	49.71	123.99	120.77	9	5	5
8377	22.27	214.67	263.75	8	6	7
8378	63.56	223.84	115.46	14	7	5
8379	58.28	209.34	58.28	14	6	2
8380	52.93	267.09	52.93	11	6	2
8381	34.99	116.83	199.21	11	5	7
8382	64.55	317.07	107.21	15	7	4
8383	75.35	283.61	75.35	18	8	2
8384	62.85	311.63	113.01	15	8	3
8385	57.74	293.88	241.08	13	7	7
8386	17.42	290.32	109.98	9	8	3
8387	61.41	304.47	107.97	16	8	4
8388	54.57	195.05	182.47	10	6	4
8389	55.74	151.88	126.04	13	4	4
8390	54.96	275.46	98.54	15	7	3
8391	30.76	117.76	251.36	11	5	5
8392	22.84	300.38	37.38	9	7	3
8393	53.54	145.24	114.56	10	5	3
8394	53.85	138.81	147.09	12	5	5
8395	65.97	223.23	85.25	12	5	3
8396	39.13	195.21	39.13	11	5	2
8397	30.84	238.18	30.84	12	5	2
8398	2.52	170.8	136.28	4	5	5
8399	49.79	326.51	49.79	14	7	2
8400	41.62	374.24	227.88	10	8	5
8401	44.96	143.38	207.16	14	5	4
8402	52.27	204.05	301.99	10	5	10
8403	41.57	317.63	203.77	14	8	4
8404	47.11	114.23	149.79	15	5	6
8405	58.89	269.29	270.77	14	7	8
8406	50.97	158.85	252.93	12	5	6
8407	74.32	91.46	74.92	14	3	3
8408	15.55	291.59	15.55	5	7	2
8409	38.28	156.28	363.58	11	6	9
8410	58.43	153.17	405.81	13	4	10
8411	63.02	211.58	63.02	13	8	2
8412	54.3	122.24	173.72	12	4	4
8413	45.97	222.79	51.25	10	6	3
8414	46.66	316.62	46.66	14	8	2
8415	65.32	212.64	67.46	10	6	3
8416	36.06	229.42	36.06	10	6	2
8417	48.66	356.88	122.68	13	9	5
8418	51.52	151.96	311.62	13	5	7
8419	4.6	297.84	104.5	4	8	4
8420	2.54	217.14	152.02	4	6	4
8421	43.55	154.67	227.53	10	5	6
8422	57.29	192.91	57.29	14	4	2
8423	74.51	314.61	82.97	15	8	3
8424	43.51	277.75	62.79	10	8	3
8425	25.89	227.99	140.05	11	7	3
8426	29.88	199.72	30.56	11	6	3
8427	34.39	153.31	128.13	13	5	4
8428	56.94	109.34	83.32	13	5	3
8429	60.62	260.2	60.62	12	7	2
8430	59.62	182.26	78.6	12	6	3
8431	49.66	220.72	121.12	13	6	4
8432	36.65	36.65	106.95	11	2	3
8433	80.19	180.41	143.45	22	4	5
8434	57.89	82.37	110.81	14	3	4
8435	47.14	218.96	176.22	15	6	5
8436	32.39	175.51	145.61	9	6	4
8437	67.14	184.64	67.14	14	6	2
8438	54.79	336.17	168.67	9	8	4
8439	71.1	173.08	111.3	15	5	3
8440	51.52	328.02	92.12	9	8	4
8441	67.74	289.84	67.74	16	9	2
8442	41.28	183.22	135.02	11	6	4
8443	45.06	122.9	193.66	11	4	6
8444	56.37	215.73	56.37	12	5	2
8445	40.84	164.62	108.08	9	5	5
8446	47.68	372.94	211.12	12	9	7
8447	76.32	184.02	153.12	19	5	6
8448	30.63	196.53	39.59	8	7	3
8449	39.45	177.43	79.65	12	6	3
8450	65.93	186.25	284.29	15	5	9
8451	23.14	284.66	23.14	10	7	2
8452	24.47	232.05	104.65	11	6	3
8453	41.39	248.95	41.39	12	8	2
8454	8.4	302.4	159.5	6	7	4
8455	40.58	212.9	202.78	14	5	4
8456	44.7	154.12	44.7	14	5	2
8457	32.93	308.69	265.73	9	8	6
8458	6.49	148.83	158.07	7	5	4
8459	31.42	142.54	31.42	10	5	2
8460	26.55	234.63	187.83	9	7	4
8461	21.69	84.01	81.71	9	3	6
8462	40.59	156.15	94.35	11	5	4
8463	65.36	261.88	65.36	13	6	2
8464	21.2	185.08	113.1	11	5	3
8465	53.09	145.67	53.09	11	5	2
8466	8.15	159.97	174.09	6	6	6
8467	9.3	404.22	9.3	8	8	2
8468	2.51	240.91	65.13	5	8	4
8469	43.17	207.03	43.17	7	7	2
8470	4.28	227.04	98.82	6	6	3
8471	40.65	204.87	171.97	10	6	4
8472	69.33	107.47	231.53	14	4	4
8473	64.48	248.88	157.64	17	5	4
8474	78.7	178.8	137.42	15	6	5
8475	53.86	138.74	89.86	13	5	3
8476	51.69	318.07	159.07	11	7	5
8477	18.43	208.49	105.93	11	5	6
8478	59.77	363.61	282.95	14	8	8
8479	59.34	188.52	109.5	11	6	3
8480	39.68	96.0	94.7	12	3	3
8481	35.7	194.3	198.26	11	7	7
8482	58.16	312.88	58.16	13	8	2
8483	61.55	202.71	77.39	17	5	3
8484	44.96	122.06	103.68	9	6	3
8485	41.03	187.71	197.13	10	6	5
8486	27.21	222.23	119.77	10	6	3
8487	32.49	173.71	213.97	13	5	6
8488	55.87	180.93	106.03	16	6	3
8489	18.3	148.7	18.3	9	5	2
8490	36.63	180.77	102.71	8	5	3
